AgeGrp,Year,Male,Female,Total
63,1968,0.144,0.11,0.254
63,1969,0.162,0.117,0.279
63,1970,0.183,0.128,0.311
63,1971,0.191,0.131,0.322
63,1972,0.196,0.136,0.332
63,1973,0.202,0.137,0.339
63,1974,0.209,0.142,0.351
63,1975,0.214,0.145,0.359
63,1976,0.222,0.149,0.371
63,1977,0.22,0.15,0.37
63,1978,0.225,0.148,0.373
63,1979,0.237,0.155,0.392
63,1980,0.251,0.161,0.412
63,1981,0.257,0.161,0.418
63,1982,0.266,0.163,0.429
63,1983,0.275,0.163,0.438
63,1984,0.306,0.168,0.474
63,1985,0.343,0.174,0.517
63,1986,0.363,0.178,0.541
63,1987,0.384,0.179,0.563
63,1988,0.413,0.19,0.603
63,1989,0.46,0.203,0.663
63,1990,0.509,0.222,0.731
63,1991,0.542,0.23,0.772
63,1992,0.559,0.242,0.801
63,1993,0.589,0.26,0.849
63,1994,0.634,0.281,0.915
63,1995,0.68,0.295,0.975
63,1996,0.722,0.313,1.035
63,1997,0.758,0.329,1.087
63,1998,0.801,0.343,1.144
63,1999,0.829,0.354,1.183
63,2000,0.843,0.368,1.211
63,2001,0.87,0.381,1.251
63,2002,0.919,0.394,1.313
63,2003,0.99,0.41,1.4
63,2004,1.097,0.433,1.53
63,2005,1.222,0.464,1.686
63,2006,1.225,0.497,1.722
63,2007,1.345,0.568,1.913
63,2008,1.478,0.61,2.088
63,2009,1.546,0.627,2.173
63,2010,1.627,0.67,2.297
63,2011,1.792,0.757,2.549
63,2012,2.154,0.847,3.001
63,2013,2.425,0.916,3.341
63,2014,2.847,1.055,3.902
63,2015,3.493,1.173,4.666
63,2016,3.933,1.336,5.269
63,2017,4.241,1.54,5.781
63,2018,4.218,1.666,5.884
63,2019,4.419,1.737,6.156
63,2020,4.679,1.928,6.607
63,2021,5.189,2.062,7.251
63,2022,6.008,2.239,8.247
63,2023,6.506,2.397,8.903
63,2024,6.751,2.533,9.284
63,2025,7.081,2.636,9.717
63,2026,7.783,2.783,10.566
63,2027,8.208,2.887,11.095
63,2028,8.61,3.071,11.681
63,2029,9.081,3.252,12.333
63,2030,9.514,3.426,12.94
63,2031,10.166,3.593,13.759
63,2032,10.952,3.798,14.75
63,2033,12.085,4.03,16.115
63,2034,13.204,4.22,17.424
63,2035,14.146,4.395,18.541
63,2036,15.05,4.679,19.729
63,2037,15.77,5.033,20.803
63,2038,16.899,5.444,22.343
63,2039,18.06,5.964,24.024
63,2040,19.186,6.495,25.681
63,2041,20.754,6.999,27.753
63,2042,22.449,7.481,29.93
63,2043,24.579,8,32.579
63,2044,26.179,8.538,34.717
63,2045,27.131,8.906,36.037
63,2046,28.37,9.414,37.784
63,2047,28.403,9.911,38.314
63,2048,28.108,10.286,38.394
63,2049,27.834,10.588,38.422
63,2050,26.479,10.777,37.256
63,2051,26.346,10.845,37.191
63,2052,26.376,10.54,36.916
63,2053,24.083,9.788,33.871
63,2054,20.591,9.065,29.656
63,2055,18.257,8.276,26.533
63,2056,17.643,7.395,25.038
63,2057,17.148,6.43,23.578
63,2058,16.018,5.094,21.112
63,2059,15.301,3.718,19.019
63,2060,15.402,2.633,18.035
63,2061,14.752,2.127,16.879
63,2062,12.689,2.096,14.785
63,2063,9.853,2.37,12.223
63,2064,7.074,3.017,10.091
63,2065,5.645,3.982,9.627
63,2066,5.565,5.015,10.58
63,2067,6.855,6.631,13.486
63,2068,9.463,8.98,18.443
63,2069,10.867,9.871,20.738
63,2070,12.55,10.785,23.335
63,2071,14.094,11.697,25.791
63,2072,15.351,12.593,27.944
63,2073,16.273,13.357,29.63
63,2074,16.86,14.002,30.862
63,2075,17.191,14.51,31.701
63,2076,17.478,14.863,32.341
63,2077,17.77,15.169,32.939
63,2078,18,15.365,33.365
63,2079,18.074,15.401,33.475
63,2080,17.92,15.272,33.192
63,2081,17.744,15.03,32.774
63,2082,17.373,14.527,31.9
63,2083,17.354,14.468,31.822
63,2084,17.197,14.482,31.679
63,2085,15.868,13.227,29.095
63,2086,15.038,12.421,27.459
63,2087,14.775,12.154,26.929
63,2088,14.55,11.925,26.475
63,2089,14.375,11.747,26.122
63,2090,14.28,11.647,25.927
63,2091,14.276,11.634,25.91
63,2092,14.35,11.697,26.047
63,2093,14.479,11.813,26.292
63,2094,14.699,12.019,26.718
63,2095,15.005,12.305,27.31
63,2096,15.407,12.688,28.095
63,2097,15.837,13.097,28.934
63,2098,16.386,13.617,30.003
63,2099,16.868,14.078,30.946
63,2100,17.41,14.596,32.006
63,2101,17.941,15.102,33.043
64,1950,0.046,0.05,0.096
64,1951,0.048,0.052,0.1
64,1952,0.05,0.052,0.102
64,1953,0.051,0.054,0.105
64,1954,0.053,0.055,0.108
64,1955,0.053,0.057,0.11
64,1956,0.055,0.058,0.113
64,1957,0.056,0.061,0.117
64,1958,0.058,0.062,0.12
64,1959,0.059,0.063,0.122
64,1960,0.062,0.065,0.127
64,1961,0.066,0.066,0.132
64,1962,0.073,0.071,0.144
64,1963,0.079,0.074,0.153
64,1964,0.087,0.078,0.165
64,1965,0.097,0.083,0.18
64,1966,0.107,0.089,0.196
64,1967,0.12,0.094,0.214
64,1968,0.135,0.103,0.238
64,1969,0.15,0.112,0.262
64,1970,0.169,0.119,0.288
64,1971,0.177,0.124,0.301
64,1972,0.184,0.127,0.311
64,1973,0.188,0.131,0.319
64,1974,0.193,0.132,0.325
64,1975,0.2,0.136,0.336
64,1976,0.204,0.14,0.344
64,1977,0.211,0.143,0.354
64,1978,0.208,0.144,0.352
64,1979,0.212,0.141,0.353
64,1980,0.223,0.148,0.371
64,1981,0.236,0.153,0.389
64,1982,0.243,0.152,0.395
64,1983,0.25,0.153,0.403
64,1984,0.258,0.153,0.411
64,1985,0.29,0.157,0.447
64,1986,0.327,0.163,0.49
64,1987,0.348,0.171,0.519
64,1988,0.368,0.174,0.542
64,1989,0.395,0.184,0.579
64,1990,0.436,0.196,0.632
64,1991,0.478,0.214,0.692
64,1992,0.505,0.221,0.726
64,1993,0.518,0.234,0.752
64,1994,0.543,0.251,0.794
64,1995,0.58,0.27,0.85
64,1996,0.616,0.283,0.899
64,1997,0.652,0.3,0.952
64,1998,0.704,0.315,1.019
64,1999,0.74,0.327,1.067
64,2000,0.757,0.337,1.094
64,2001,0.765,0.35,1.115
64,2002,0.789,0.363,1.152
64,2003,0.835,0.374,1.209
64,2004,0.903,0.388,1.291
64,2005,1.028,0.447,1.475
64,2006,1.107,0.463,1.57
64,2007,1.141,0.521,1.662
64,2008,1.236,0.56,1.796
64,2009,1.301,0.561,1.862
64,2010,1.333,0.619,1.952
64,2011,1.434,0.674,2.108
64,2012,1.749,0.752,2.501
64,2013,2.042,0.833,2.875
64,2014,2.312,0.9,3.212
64,2015,2.843,1.05,3.893
64,2016,3.306,1.187,4.493
64,2017,3.601,1.36,4.961
64,2018,3.555,1.436,4.991
64,2019,3.601,1.562,5.163
64,2020,3.964,1.725,5.689
64,2021,4.39,1.82,6.21
64,2022,5.088,2.027,7.115
64,2023,5.497,2.116,7.613
64,2024,5.992,2.273,8.265
64,2025,6.237,2.408,8.645
64,2026,6.565,2.511,9.076
64,2027,7.263,2.657,9.92
64,2028,7.686,2.761,10.447
64,2029,8.086,2.944,11.03
64,2030,8.556,3.125,11.681
64,2031,8.988,3.298,12.286
64,2032,9.636,3.464,13.1
64,2033,10.419,3.669,14.088
64,2034,11.546,3.9,15.446
64,2035,12.661,4.09,16.751
64,2036,13.599,4.265,17.864
64,2037,14.5,4.548,19.048
64,2038,15.217,4.9,20.117
64,2039,16.342,5.311,21.653
64,2040,17.498,5.828,23.326
64,2041,18.621,6.358,24.979
64,2042,20.182,6.861,27.043
64,2043,21.872,7.341,29.213
64,2044,23.993,7.859,31.852
64,2045,25.588,8.395,33.983
64,2046,26.537,8.762,35.299
64,2047,27.773,9.269,37.042
64,2048,27.809,9.765,37.574
64,2049,27.518,10.14,37.658
64,2050,27.247,10.441,37.688
64,2051,25.9,10.63,36.53
64,2052,25.77,10.699,36.469
64,2053,25.802,10.395,36.197
64,2054,23.521,9.646,33.167
64,2055,20.046,8.926,28.972
64,2056,17.723,8.14,25.863
64,2057,17.112,7.262,24.374
64,2058,16.62,6.3,22.92
64,2059,15.496,4.969,20.465
64,2060,14.783,3.597,18.38
64,2061,14.884,2.516,17.4
64,2062,14.238,2.011,16.249
64,2063,12.182,1.98,14.162
64,2064,9.357,2.253,11.61
64,2065,6.588,2.898,9.486
64,2066,5.165,3.862,9.027
64,2067,5.086,4.892,9.978
64,2068,6.372,6.504,12.876
64,2069,8.972,8.848,17.82
64,2070,10.372,9.738,20.11
64,2071,12.051,10.65,22.701
64,2072,13.591,11.56,25.151
64,2073,14.845,12.455,27.3
64,2074,15.765,13.218,28.983
64,2075,16.35,13.863,30.213
64,2076,16.682,14.37,31.052
64,2077,16.97,14.723,31.693
64,2078,17.261,15.029,32.29
64,2079,17.492,15.225,32.717
64,2080,17.567,15.262,32.829
64,2081,17.413,15.134,32.547
64,2082,17.238,14.893,32.131
64,2083,16.87,14.391,31.261
64,2084,16.851,14.333,31.184
64,2085,16.695,14.347,31.042
64,2086,15.371,13.095,28.466
64,2087,14.543,12.291,26.834
64,2088,14.281,12.024,26.305
64,2089,14.057,11.796,25.853
64,2090,13.883,11.619,25.502
64,2091,13.789,11.519,25.308
64,2092,13.785,11.507,25.292
64,2093,13.86,11.57,25.43
64,2094,13.989,11.686,25.675
64,2095,14.209,11.893,26.102
64,2096,14.515,12.179,26.694
64,2097,14.916,12.561,27.477
64,2098,15.347,12.97,28.317
64,2099,15.895,13.49,29.385
64,2100,16.377,13.95,30.327
64,2101,16.919,14.468,31.387
65,1950,0.044,0.047,0.091
65,1951,0.044,0.049,0.093
65,1952,0.046,0.05,0.096
65,1953,0.049,0.051,0.1
65,1954,0.049,0.052,0.101
65,1955,0.051,0.054,0.105
65,1956,0.052,0.055,0.107
65,1957,0.053,0.056,0.109
65,1958,0.054,0.059,0.113
65,1959,0.057,0.06,0.117
65,1960,0.058,0.061,0.119
65,1961,0.062,0.065,0.127
65,1962,0.068,0.067,0.135
65,1963,0.075,0.072,0.147
65,1964,0.082,0.075,0.157
65,1965,0.09,0.078,0.168
65,1966,0.101,0.084,0.185
65,1967,0.111,0.09,0.201
65,1968,0.126,0.095,0.221
65,1969,0.141,0.104,0.245
65,1970,0.156,0.114,0.27
65,1971,0.163,0.115,0.278
65,1972,0.17,0.121,0.291
65,1973,0.177,0.122,0.299
65,1974,0.18,0.127,0.307
65,1975,0.184,0.126,0.31
65,1976,0.19,0.131,0.321
65,1977,0.193,0.134,0.327
65,1978,0.199,0.138,0.337
65,1979,0.196,0.137,0.333
65,1980,0.199,0.133,0.332
65,1981,0.209,0.139,0.348
65,1982,0.222,0.144,0.366
65,1983,0.227,0.142,0.369
65,1984,0.233,0.143,0.376
65,1985,0.242,0.142,0.384
65,1986,0.273,0.146,0.419
65,1987,0.313,0.156,0.469
65,1988,0.333,0.165,0.498
65,1989,0.352,0.168,0.52
65,1990,0.376,0.179,0.555
65,1991,0.411,0.189,0.6
65,1992,0.446,0.206,0.652
65,1993,0.468,0.213,0.681
65,1994,0.475,0.225,0.7
65,1995,0.496,0.243,0.739
65,1996,0.524,0.259,0.783
65,1997,0.549,0.271,0.82
65,1998,0.608,0.287,0.895
65,1999,0.654,0.301,0.955
65,2000,0.677,0.312,0.989
65,2001,0.684,0.319,1.003
65,2002,0.686,0.331,1.017
65,2003,0.707,0.343,1.05
65,2004,0.751,0.353,1.104
65,2005,0.753,0.378,1.131
65,2006,0.945,0.444,1.389
65,2007,0.982,0.457,1.439
65,2008,1.02,0.5,1.52
65,2009,1.078,0.518,1.596
65,2010,1.128,0.557,1.685
65,2011,1.181,0.606,1.787
65,2012,1.429,0.675,2.104
65,2013,1.704,0.746,2.45
65,2014,1.931,0.816,2.747
65,2015,2.333,0.885,3.218
65,2016,2.73,1.053,3.783
65,2017,2.97,1.188,4.158
65,2018,2.958,1.266,4.224
65,2019,2.908,1.328,4.236
65,2020,3.259,1.534,4.793
65,2021,3.695,1.624,5.319
65,2022,4.294,1.786,6.08
65,2023,4.579,1.903,6.482
65,2024,4.985,1.992,6.977
65,2025,5.477,2.148,7.625
65,2026,5.721,2.282,8.003
65,2027,6.048,2.385,8.433
65,2028,6.742,2.531,9.273
65,2029,7.163,2.635,9.798
65,2030,7.561,2.817,10.378
65,2031,8.029,2.997,11.026
65,2032,8.459,3.17,11.629
65,2033,9.104,3.335,12.439
65,2034,9.883,3.539,13.422
65,2035,11.004,3.769,14.773
65,2036,12.113,3.959,16.072
65,2037,13.047,4.133,17.18
65,2038,13.944,4.415,18.359
65,2039,14.659,4.767,19.426
65,2040,15.779,5.175,20.954
65,2041,16.931,5.691,22.622
65,2042,18.049,6.219,24.268
65,2043,19.603,6.72,26.323
65,2044,21.286,7.198,28.484
65,2045,23.398,7.715,31.113
65,2046,24.986,8.25,33.236
65,2047,25.934,8.616,34.55
65,2048,27.166,9.121,36.287
65,2049,27.204,9.616,36.82
65,2050,26.917,9.99,36.907
65,2051,26.651,10.291,36.942
65,2052,25.313,10.48,35.793
65,2053,25.186,10.55,35.736
65,2054,25.219,10.248,35.467
65,2055,22.951,9.502,32.453
65,2056,19.494,8.785,28.279
65,2057,17.182,8.002,25.184
65,2058,16.576,7.128,23.704
65,2059,16.088,6.17,22.258
65,2060,14.969,4.843,19.812
65,2061,14.26,3.476,17.736
65,2062,14.363,2.398,16.761
65,2063,13.72,1.894,15.614
65,2064,11.674,1.864,13.538
65,2065,8.86,2.136,10.996
65,2066,6.102,2.78,8.882
65,2067,4.685,3.741,8.426
65,2068,4.606,4.769,9.375
65,2069,5.888,6.377,12.265
65,2070,8.479,8.715,17.194
65,2071,9.875,9.603,19.478
65,2072,11.549,10.514,22.063
65,2073,13.085,11.422,24.507
65,2074,14.335,12.316,26.651
65,2075,15.253,13.077,28.33
65,2076,15.838,13.721,29.559
65,2077,16.169,14.228,30.397
65,2078,16.457,14.581,31.038
65,2079,16.749,14.886,31.635
65,2080,16.98,15.083,32.063
65,2081,17.055,15.12,32.175
65,2082,16.903,14.993,31.896
65,2083,16.73,14.753,31.483
65,2084,16.363,14.253,30.616
65,2085,16.345,14.195,30.54
65,2086,16.19,14.21,30.4
65,2087,14.87,12.961,27.831
65,2088,14.045,12.158,26.203
65,2089,13.785,11.893,25.678
65,2090,13.562,11.666,25.228
65,2091,13.389,11.489,24.878
65,2092,13.296,11.39,24.686
65,2093,13.293,11.379,24.672
65,2094,13.368,11.442,24.81
65,2095,13.497,11.558,25.055
65,2096,13.717,11.765,25.482
65,2097,14.023,12.05,26.073
65,2098,14.424,12.433,26.857
65,2099,14.854,12.842,27.696
65,2100,15.402,13.361,28.763
65,2101,15.883,13.821,29.704
66,1950,0.04,0.044,0.084
66,1951,0.042,0.045,0.087
66,1952,0.042,0.047,0.089
66,1953,0.045,0.048,0.093
66,1954,0.047,0.049,0.096
66,1955,0.047,0.051,0.098
66,1956,0.049,0.052,0.101
66,1957,0.05,0.054,0.104
66,1958,0.051,0.055,0.106
66,1959,0.052,0.057,0.109
66,1960,0.056,0.058,0.114
66,1961,0.058,0.06,0.118
66,1962,0.063,0.064,0.127
66,1963,0.07,0.067,0.137
66,1964,0.077,0.072,0.149
66,1965,0.086,0.075,0.161
66,1966,0.093,0.078,0.171
66,1967,0.104,0.085,0.189
66,1968,0.116,0.091,0.207
66,1969,0.131,0.096,0.227
66,1970,0.146,0.106,0.252
66,1971,0.15,0.11,0.26
66,1972,0.157,0.112,0.269
66,1973,0.163,0.117,0.28
66,1974,0.17,0.117,0.287
66,1975,0.172,0.122,0.294
66,1976,0.174,0.12,0.294
66,1977,0.18,0.125,0.305
66,1978,0.183,0.128,0.311
66,1979,0.188,0.131,0.319
66,1980,0.183,0.13,0.313
66,1981,0.184,0.126,0.31
66,1982,0.195,0.13,0.325
66,1983,0.207,0.135,0.342
66,1984,0.211,0.133,0.344
66,1985,0.216,0.132,0.348
66,1986,0.224,0.131,0.355
66,1987,0.261,0.139,0.4
66,1988,0.298,0.15,0.448
66,1989,0.317,0.159,0.476
66,1990,0.335,0.162,0.497
66,1991,0.357,0.172,0.529
66,1992,0.386,0.182,0.568
66,1993,0.413,0.198,0.611
66,1994,0.43,0.205,0.635
66,1995,0.432,0.217,0.649
66,1996,0.448,0.234,0.682
66,1997,0.467,0.248,0.715
66,1998,0.514,0.259,0.773
66,1999,0.569,0.273,0.842
66,2000,0.603,0.286,0.889
66,2001,0.614,0.295,0.909
66,2002,0.609,0.301,0.91
66,2003,0.606,0.313,0.919
66,2004,0.624,0.323,0.947
66,2005,0.442,0.335,0.777
66,2006,0.685,0.381,1.066
66,2007,0.84,0.414,1.254
66,2008,0.849,0.421,1.27
66,2009,0.913,0.472,1.385
66,2010,0.951,0.507,1.458
66,2011,1.007,0.551,1.558
66,2012,1.187,0.61,1.797
66,2013,1.424,0.675,2.099
66,2014,1.602,0.73,2.332
66,2015,1.925,0.769,2.694
66,2016,2.295,0.88,3.175
66,2017,2.5,1.023,3.523
66,2018,2.44,1.082,3.522
66,2019,2.458,1.154,3.612
66,2020,2.652,1.318,3.97
66,2021,3.01,1.44,4.45
66,2022,3.604,1.591,5.195
66,2023,3.787,1.662,5.449
66,2024,4.071,1.779,5.85
66,2025,4.474,1.867,6.341
66,2026,4.962,2.023,6.985
66,2027,5.205,2.156,7.361
66,2028,5.53,2.259,7.789
66,2029,6.219,2.404,8.623
66,2030,6.637,2.507,9.144
66,2031,7.034,2.689,9.723
66,2032,7.499,2.868,10.367
66,2033,7.927,3.04,10.967
66,2034,8.569,3.205,11.774
66,2035,9.344,3.408,12.752
66,2036,10.458,3.638,14.096
66,2037,11.561,3.827,15.388
66,2038,12.49,4,16.49
66,2039,13.382,4.281,17.663
66,2040,14.095,4.631,18.726
66,2041,15.209,5.038,20.247
66,2042,16.356,5.552,21.908
66,2043,17.469,6.078,23.547
66,2044,19.016,6.577,25.593
66,2045,20.69,7.054,27.744
66,2046,22.792,7.569,30.361
66,2047,24.373,8.102,32.475
66,2048,25.318,8.467,33.785
66,2049,26.546,8.971,35.517
66,2050,26.587,9.464,36.051
66,2051,26.305,9.838,36.143
66,2052,26.043,10.138,36.181
66,2053,24.715,10.328,35.043
66,2054,24.591,10.398,34.989
66,2055,24.627,10.097,34.724
66,2056,22.373,9.355,31.728
66,2057,18.934,8.642,27.576
66,2058,16.637,7.862,24.499
66,2059,16.035,6.992,23.027
66,2060,15.55,6.037,21.587
66,2061,14.438,4.716,19.154
66,2062,13.734,3.353,17.087
66,2063,13.837,2.279,16.116
66,2064,13.198,1.778,14.976
66,2065,11.162,1.747,12.909
66,2066,8.361,2.019,10.38
66,2067,5.615,2.661,8.276
66,2068,4.204,3.619,7.823
66,2069,4.126,4.644,8.77
66,2070,5.404,6.248,11.652
66,2071,7.985,8.58,16.565
66,2072,9.376,9.466,18.842
66,2073,11.044,10.375,21.419
66,2074,12.575,11.281,23.856
66,2075,13.822,12.173,25.995
66,2076,14.738,12.933,27.671
66,2077,15.322,13.576,28.898
66,2078,15.653,14.083,29.736
66,2079,15.941,14.435,30.376
66,2080,16.232,14.741,30.973
66,2081,16.463,14.938,31.401
66,2082,16.54,14.975,31.515
66,2083,16.389,14.85,31.239
66,2084,16.217,14.611,30.828
66,2085,15.852,14.112,29.964
66,2086,15.836,14.055,29.891
66,2087,15.682,14.071,29.753
66,2088,14.367,12.825,27.192
66,2089,13.545,12.024,25.569
66,2090,13.286,11.76,25.046
66,2091,13.065,11.534,24.599
66,2092,12.892,11.358,24.25
66,2093,12.8,11.259,24.059
66,2094,12.798,11.248,24.046
66,2095,12.873,11.311,24.184
66,2096,13.003,11.428,24.431
66,2097,13.223,11.635,24.858
66,2098,13.529,11.921,25.45
66,2099,13.93,12.303,26.233
66,2100,14.359,12.711,27.07
66,2101,14.907,13.23,28.137
67,1950,0.037,0.041,0.078
67,1951,0.038,0.042,0.08
67,1952,0.04,0.044,0.084
67,1953,0.041,0.045,0.086
67,1954,0.043,0.047,0.09
67,1955,0.045,0.047,0.092
67,1956,0.045,0.049,0.094
67,1957,0.047,0.05,0.097
67,1958,0.047,0.052,0.099
67,1959,0.049,0.053,0.102
67,1960,0.051,0.055,0.106
67,1961,0.055,0.057,0.112
67,1962,0.06,0.059,0.119
67,1963,0.065,0.064,0.129
67,1964,0.073,0.067,0.14
67,1965,0.079,0.071,0.15
67,1966,0.088,0.074,0.162
67,1967,0.096,0.079,0.175
67,1968,0.109,0.086,0.195
67,1969,0.12,0.091,0.211
67,1970,0.135,0.096,0.231
67,1971,0.14,0.102,0.242
67,1972,0.144,0.106,0.25
67,1973,0.151,0.108,0.259
67,1974,0.156,0.113,0.269
67,1975,0.163,0.113,0.276
67,1976,0.163,0.117,0.28
67,1977,0.165,0.115,0.28
67,1978,0.169,0.119,0.288
67,1979,0.172,0.122,0.294
67,1980,0.176,0.124,0.3
67,1981,0.171,0.123,0.294
67,1982,0.17,0.118,0.288
67,1983,0.18,0.122,0.302
67,1984,0.191,0.127,0.318
67,1985,0.195,0.123,0.318
67,1986,0.2,0.121,0.321
67,1987,0.213,0.125,0.338
67,1988,0.249,0.134,0.383
67,1989,0.284,0.145,0.429
67,1990,0.301,0.153,0.454
67,1991,0.317,0.156,0.473
67,1992,0.337,0.165,0.502
67,1993,0.361,0.175,0.536
67,1994,0.379,0.189,0.568
67,1995,0.39,0.196,0.586
67,1996,0.387,0.208,0.595
67,1997,0.398,0.224,0.622
67,1998,0.439,0.237,0.676
67,1999,0.484,0.246,0.73
67,2000,0.528,0.26,0.788
67,2001,0.551,0.271,0.822
67,2002,0.548,0.278,0.826
67,2003,0.534,0.283,0.817
67,2004,0.524,0.294,0.818
67,2005,0.432,0.299,0.731
67,2006,0.36,0.345,0.705
67,2007,0.715,0.395,1.11
67,2008,0.762,0.41,1.172
67,2009,0.756,0.392,1.148
67,2010,0.813,0.465,1.278
67,2011,0.859,0.498,1.357
67,2012,1.008,0.557,1.565
67,2013,1.193,0.614,1.807
67,2014,1.331,0.66,1.991
67,2015,1.588,0.679,2.267
67,2016,1.924,0.762,2.686
67,2017,2.103,0.876,2.979
67,2018,2.042,0.964,3.006
67,2019,1.969,0.996,2.965
67,2020,2.193,1.144,3.337
67,2021,2.421,1.231,3.652
67,2022,2.926,1.409,4.335
67,2023,3.1,1.468,4.568
67,2024,3.282,1.538,4.82
67,2025,3.563,1.654,5.217
67,2026,3.963,1.742,5.705
67,2027,4.447,1.897,6.344
67,2028,4.689,2.03,6.719
67,2029,5.012,2.132,7.144
67,2030,5.695,2.276,7.971
67,2031,6.111,2.379,8.49
67,2032,6.505,2.56,9.065
67,2033,6.967,2.738,9.705
67,2034,7.394,2.91,10.304
67,2035,8.031,3.074,11.105
67,2036,8.801,3.276,12.077
67,2037,9.908,3.504,13.412
67,2038,11.003,3.693,14.696
67,2039,11.927,3.866,15.793
67,2040,12.815,4.145,16.96
67,2041,13.524,4.494,18.018
67,2042,14.632,4.899,19.531
67,2043,15.773,5.411,21.184
67,2044,16.88,5.934,22.814
67,2045,18.419,6.431,24.85
67,2046,20.084,6.906,26.99
67,2047,22.174,7.419,29.593
67,2048,23.748,7.951,31.699
67,2049,24.69,8.315,33.005
67,2050,25.913,8.817,34.73
67,2051,25.957,9.309,35.266
67,2052,25.68,9.682,35.362
67,2053,25.422,9.982,35.404
67,2054,24.105,10.171,34.276
67,2055,23.985,10.241,34.226
67,2056,24.023,9.943,33.966
67,2057,21.784,9.205,30.989
67,2058,18.367,8.496,26.863
67,2059,16.084,7.72,23.804
67,2060,15.487,6.853,22.34
67,2061,15.007,5.903,20.91
67,2062,13.902,4.587,18.489
67,2063,13.202,3.23,16.432
67,2064,13.306,2.16,15.466
67,2065,12.672,1.661,14.333
67,2066,10.646,1.63,12.276
67,2067,7.86,1.901,9.761
67,2068,5.128,2.541,7.669
67,2069,3.724,3.497,7.221
67,2070,3.647,4.518,8.165
67,2071,4.919,6.117,11.036
67,2072,7.489,8.442,15.931
67,2073,8.875,9.326,18.201
67,2074,10.537,10.233,20.77
67,2075,12.062,11.137,23.199
67,2076,13.305,12.027,25.332
67,2077,14.218,12.786,27.004
67,2078,14.801,13.428,28.229
67,2079,15.132,13.934,29.066
67,2080,15.42,14.286,29.706
67,2081,15.711,14.592,30.303
67,2082,15.943,14.789,30.732
67,2083,16.02,14.827,30.847
67,2084,15.871,14.702,30.573
67,2085,15.7,14.465,30.165
67,2086,15.338,13.968,29.306
67,2087,15.322,13.912,29.234
67,2088,15.17,13.928,29.098
67,2089,13.86,12.686,26.546
67,2090,13.041,11.887,24.928
67,2091,12.784,11.624,24.408
67,2092,12.564,11.399,23.963
67,2093,12.393,11.224,23.617
67,2094,12.302,11.126,23.428
67,2095,12.3,11.115,23.415
67,2096,12.376,11.179,23.555
67,2097,12.506,11.296,23.802
67,2098,12.726,11.503,24.229
67,2099,13.032,11.789,24.821
67,2100,13.432,12.171,25.603
67,2101,13.861,12.579,26.44
68,1950,0.035,0.038,0.073
68,1951,0.035,0.039,0.074
68,1952,0.036,0.041,0.077
68,1953,0.038,0.042,0.08
68,1954,0.039,0.044,0.083
68,1955,0.041,0.045,0.086
68,1956,0.043,0.046,0.089
68,1957,0.043,0.047,0.09
68,1958,0.045,0.049,0.094
68,1959,0.045,0.05,0.095
68,1960,0.048,0.051,0.099
68,1961,0.051,0.054,0.105
68,1962,0.056,0.056,0.112
68,1963,0.061,0.059,0.12
68,1964,0.067,0.064,0.131
68,1965,0.075,0.067,0.142
68,1966,0.081,0.071,0.152
68,1967,0.091,0.074,0.165
68,1968,0.099,0.08,0.179
68,1969,0.112,0.086,0.198
68,1970,0.123,0.092,0.215
68,1971,0.13,0.093,0.223
68,1972,0.134,0.098,0.232
68,1973,0.137,0.102,0.239
68,1974,0.144,0.104,0.248
68,1975,0.148,0.109,0.257
68,1976,0.154,0.108,0.262
68,1977,0.155,0.111,0.266
68,1978,0.154,0.109,0.263
68,1979,0.159,0.113,0.272
68,1980,0.162,0.116,0.278
68,1981,0.164,0.117,0.281
68,1982,0.157,0.115,0.272
68,1983,0.156,0.109,0.265
68,1984,0.164,0.113,0.277
68,1985,0.175,0.118,0.293
68,1986,0.179,0.113,0.292
68,1987,0.19,0.116,0.306
68,1988,0.203,0.12,0.323
68,1989,0.237,0.129,0.366
68,1990,0.269,0.138,0.407
68,1991,0.285,0.147,0.432
68,1992,0.3,0.15,0.45
68,1993,0.317,0.158,0.475
68,1994,0.334,0.167,0.501
68,1995,0.345,0.18,0.525
68,1996,0.35,0.187,0.537
68,1997,0.341,0.198,0.539
68,1998,0.374,0.213,0.587
68,1999,0.415,0.225,0.64
68,2000,0.453,0.234,0.687
68,2001,0.486,0.246,0.732
68,2002,0.497,0.255,0.752
68,2003,0.481,0.261,0.742
